gameID,TeamID,teamName,League,Season,Date,Time,Location,goalsScored,goalsCondeced,xGoals,shots,shotsOnTarget,deep,ppda,fouls,corners,yellowCards,redCards,result,probWin,HTGoals,managerStintID,managerName,nationality,club,from,until,durationInDays 
11960,82,Tottenham,Premier League,2019,02/07/2020,17:00:00,a,1,3,1.015239954,9,2,8,5.227300167,13,6,0,0,L,0.156200007,0,141,Jose Mourinho,Portugal,Tottenham,20-Nov-19,19-Apr-21,516
11960,238,Sheffield United,Premier League,2019,02/07/2020,17:00:00,h,3,1,1.599939942,7,5,9,16.31819916,13,1,2,0,W,0.542999983,1,109,Chris Wilder,England,Sheffield United,12-May-16,13-Mar-21,1766
11961,74,Southampton,Premier League,2019,28/06/2020,15:30:00,a,3,1,1.336400032,11,7,5,9.238100052,9,3,0,0,W,0.654100001,1,112,Ralph Hasenhuttl,Austria,Southampton,06-Dec-18,12-Apr-22,1220
11961,90,Watford,Premier League,2019,28/06/2020,15:30:00,h,1,3,0.365346998,8,0,6,9,18,5,3,0,L,0.086999997,0,151,Nigel Pearson,England,Watford,08-Dec-19,19-Jul-20,224
11962,80,Chelsea,Premier League,2019,01/07/2020,19:15:00,a,2,3,1.576089978,17,6,8,6.473700047,9,3,1,0,L,0.230100006,1,26,Frank Lampard,England,Chelsea,04-Jul-19,25-Jan-21,571
11962,81,West Ham,Premier League,2019,01/07/2020,19:15:00,h,3,2,2.104969978,11,4,7,21,10,2,2,0,W,0.51730001,1,170,David Moyes,Scotland,West Ham,29-Dec-19,12-Apr-22,832
11963,238,Sheffield United,Premier League,2019,05/07/2020,11:00:00,a,1,1,1.633430004,10,3,7,13.80000019,14,9,0,0,D,0.441500008,0,109,Chris Wilder,England,Sheffield United,12-May-16,13-Mar-21,1766
11963,92,Burnley,Premier League,2019,05/07/2020,11:00:00,h,1,1,1.319659948,9,4,4,9.142900467,8,3,0,0,D,0.281399995,1,17,Sean Dyche,England,Burnley,30-Oct-12,12-Apr-22,3448
11964,80,Chelsea,Premier League,2019,04/07/2020,19:00:00,h,3,0,2.78876996,21,9,9,11.1875,9,5,0,0,W,0.881200016,2,26,Frank Lampard,England,Chelsea,04-Jul-19,25-Jan-21,571
11964,90,Watford,Premier League,2019,04/07/2020,19:00:00,a,0,3,0.608971,7,3,3,25.23530006,12,3,2,0,L,0.026799999,0,151,Nigel Pearson,England,Watford,08-Dec-19,19-Jul-20,224
11965,75,Leicester,Premier League,2019,04/07/2020,14:00:00,h,3,0,2.206830025,15,4,6,8.406299591,18,3,2,0,W,0.808000028,0,71,Brendan Rodgers,Northern Ireland,Leicester,27-Feb-19,12-Apr-22,1137
11965,78,Crystal Palace,Premier League,2019,04/07/2020,14:00:00,a,0,3,0.507537007,7,1,2,15.68420029,8,7,1,0,L,0.0491,0,32,Roy Hodgson,England,Crystal Palace,12-Sep-17,24-May-21,1350
11966,87,Liverpool,Premier League,2019,05/07/2020,15:30:00,h,2,0,1.083699942,6,4,11,3.724100113,18,7,1,0,W,0.470800012,0,75,Jurgen Klopp,Germany,Liverpool,08-Oct-15,12-Apr-22,2375
11966,71,Aston Villa,Premier League,2019,05/07/2020,15:30:00,a,0,2,0.68977499,9,3,4,20.82349968,8,5,1,0,L,0.194199994,0,12,Dean Smith,England,Aston Villa,10-Oct-18,07-Nov-21,1124
11967,89,Manchester United,Premier League,2019,04/07/2020,14:00:00,h,5,2,2.632590055,19,10,15,9,13,8,0,0,W,0.64349997,3,88,Ole Gunnar Solskjr,Norway,Manchester United,19-Dec-18,21-Nov-21,1068
11967,73,Bournemouth,Premier League,2019,04/07/2020,14:00:00,a,2,5,1.521610022,7,3,1,22.93330002,12,3,1,0,L,0.146300003,1,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
11968,86,Newcastle United,Premier League,2019,05/07/2020,13:15:00,h,2,2,1.491209984,11,4,13,17,9,6,0,0,D,0.229200006,1,92,Steve Bruce,England,Newcastle United,17-Jul-19,20-Oct-21,826
11968,81,West Ham,Premier League,2019,05/07/2020,13:15:00,a,2,2,2.0306499,17,7,4,12.96000004,11,4,0,0,D,0.508400023,1,170,David Moyes,Scotland,West Ham,29-Dec-19,12-Apr-22,832
11969,79,Norwich,Premier League,2019,04/07/2020,11:30:00,h,0,1,0.545068979,12,1,9,15.9375,11,0,2,0,L,0.189799994,0,99,Daniel Farke,Germany,Norwich,25-May-17,06-Nov-21,1626
11969,220,Brighton,Premier League,2019,04/07/2020,11:30:00,a,1,0,0.903046012,8,2,8,19.55559921,13,2,2,0,W,0.457899988,1,16,Graham Potter,England,Brighton,20-May-19,12-Apr-22,1055
11970,74,Southampton,Premier League,2019,05/07/2020,18:00:00,h,1,0,0.628764987,8,4,2,15.21430016,6,2,1,0,W,0.017000001,1,112,Ralph Hasenhuttl,Austria,Southampton,06-Dec-18,12-Apr-22,1220
11970,88,Manchester City,Premier League,2019,05/07/2020,18:00:00,a,0,1,3.395750046,26,6,23,6.809500217,7,13,2,0,L,0.922399998,0,77,Pep Guardiola,Spain,Manchester City,01-Jul-16,12-Apr-22,2108
11971,82,Tottenham,Premier League,2019,06/07/2020,19:00:00,h,1,0,0.511828005,12,2,3,10.58329964,14,5,3,0,W,0.295100003,1,141,Jose Mourinho,Portugal,Tottenham,20-Nov-19,19-Apr-21,516
11971,72,Everton,Premier League,2019,06/07/2020,19:00:00,a,0,1,0.403762013,11,3,3,12.19999981,18,6,2,0,L,0.217099994,0,42,Carlo Ancelotti,Italy,Everton,22-Dec-19,01-Jun-21,527
11972,229,Wolverhampton Wanderers,Premier League,2019,04/07/2020,16:30:00,h,0,2,0.985166013,10,1,8,30.29999924,6,3,2,0,L,0.257099986,0,173,Nuno Espirito Santo,Portugal,Wolverhampton Wanderers,31-May-17,23-May-21,1453
11972,83,Arsenal,Premier League,2019,04/07/2020,16:30:00,a,2,0,1.282729983,8,5,1,12.42310047,11,5,4,0,W,0.439999998,1,1,Mikel Arteta,Spain,Arsenal,22-Dec-19,12-Apr-22,839
11973,83,Arsenal,Premier League,2019,07/07/2020,19:15:00,h,1,1,1.290230036,11,7,8,17.11109924,10,10,1,1,D,0.434199989,1,1,Mikel Arteta,Spain,Arsenal,22-Dec-19,12-Apr-22,839
11973,75,Leicester,Premier League,2019,07/07/2020,19:15:00,a,1,1,1.002380013,13,5,5,8,14,1,0,0,D,0.257800013,0,71,Brendan Rodgers,Northern Ireland,Leicester,27-Feb-19,12-Apr-22,1137
11974,71,Aston Villa,Premier League,2019,09/07/2020,19:15:00,h,0,3,0.598873019,9,1,2,21.23530006,7,3,2,0,L,0.0244,0,12,Dean Smith,England,Aston Villa,10-Oct-18,07-Nov-21,1124
11974,89,Manchester United,Premier League,2019,09/07/2020,19:15:00,a,3,0,2.865309954,14,6,13,8,13,5,3,0,W,0.894699991,2,88,Ole Gunnar Solskjr,Norway,Manchester United,19-Dec-18,21-Nov-21,1068
11975,73,Bournemouth,Premier League,2019,09/07/2020,17:00:00,h,0,0,0.960349023,8,2,6,12.28569984,11,8,3,0,D,0.489300013,0,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
11975,82,Tottenham,Premier League,2019,09/07/2020,17:00:00,a,0,0,0.479274005,9,0,5,6.473700047,14,12,2,0,D,0.158099994,0,141,Jose Mourinho,Portugal,Tottenham,20-Nov-19,19-Apr-21,516
11976,220,Brighton,Premier League,2019,08/07/2020,19:15:00,h,1,3,2.364599943,12,2,5,20.91670036,7,6,1,0,L,0.352699995,1,16,Graham Potter,England,Brighton,20-May-19,12-Apr-22,1055
11976,87,Liverpool,Premier League,2019,08/07/2020,19:15:00,a,3,1,2.616240025,19,8,15,8.653800011,15,10,4,0,W,0.433400005,2,75,Jurgen Klopp,Germany,Liverpool,08-Oct-15,12-Apr-22,2375
11977,78,Crystal Palace,Premier League,2019,07/07/2020,17:00:00,h,2,3,1.288200021,13,4,7,14,11,7,1,0,L,0.101000004,1,32,Roy Hodgson,England,Crystal Palace,12-Sep-17,24-May-21,1350
11977,80,Chelsea,Premier League,2019,07/07/2020,17:00:00,a,3,2,2.657530069,14,6,8,7.384600163,10,9,0,0,W,0.712199986,2,26,Frank Lampard,England,Chelsea,04-Jul-19,25-Jan-21,571
11978,72,Everton,Premier League,2019,09/07/2020,17:00:00,h,1,1,0.671441972,11,4,2,14.41180038,13,3,3,0,D,0.043699998,1,42,Carlo Ancelotti,Italy,Everton,22-Dec-19,01-Jun-21,527
11978,74,Southampton,Premier League,2019,09/07/2020,17:00:00,a,1,1,2.296839952,17,4,13,6.928599834,14,5,3,0,D,0.821399987,1,112,Ralph Hasenhuttl,Austria,Southampton,06-Dec-18,12-Apr-22,1220
11979,88,Manchester City,Premier League,2019,08/07/2020,17:00:00,h,5,0,3.286619902,23,9,23,6.384600163,12,8,0,0,W,0.957499981,2,77,Pep Guardiola,Spain,Manchester City,01-Jul-16,12-Apr-22,2108
11979,86,Newcastle United,Premier League,2019,08/07/2020,17:00:00,a,0,5,0.216429994,6,1,1,33.33330154,7,1,0,0,L,0.0062,0,92,Steve Bruce,England,Newcastle United,17-Jul-19,20-Oct-21,826
11980,238,Sheffield United,Premier League,2019,08/07/2020,17:00:00,h,1,0,0.470483005,7,3,7,18.88890076,5,6,2,0,W,0.295899987,0,109,Chris Wilder,England,Sheffield United,12-May-16,13-Mar-21,1766
11980,229,Wolverhampton Wanderers,Premier League,2019,08/07/2020,17:00:00,a,0,1,0.326909006,6,1,2,11.84619999,6,1,0,0,L,0.186700001,0,173,Nuno Espirito Santo,Portugal,Wolverhampton Wanderers,31-May-17,23-May-21,1453
11981,90,Watford,Premier League,2019,07/07/2020,17:00:00,h,2,1,0.725198984,9,4,6,11.23079967,11,4,2,0,W,0.199699998,1,151,Nigel Pearson,England,Watford,08-Dec-19,19-Jul-20,224
11981,79,Norwich,Premier League,2019,07/07/2020,17:00:00,a,1,2,1.133780003,12,3,7,9,15,3,4,0,L,0.478300005,1,99,Daniel Farke,Germany,Norwich,25-May-17,06-Nov-21,1626
11982,81,West Ham,Premier League,2019,08/07/2020,17:00:00,h,0,1,1.998209953,22,5,8,10.94120026,7,10,1,0,L,0.615400016,0,170,David Moyes,Scotland,West Ham,29-Dec-19,12-Apr-22,832
11982,92,Burnley,Premier League,2019,08/07/2020,17:00:00,a,1,0,1.05290997,8,4,6,24.125,7,3,1,0,W,0.162400007,1,17,Sean Dyche,England,Burnley,30-Oct-12,12-Apr-22,3448
11983,71,Aston Villa,Premier League,2019,12/07/2020,13:15:00,h,2,0,1.697700024,12,9,4,8.923100471,21,5,2,0,W,0.565500021,1,12,Dean Smith,England,Aston Villa,10-Oct-18,07-Nov-21,1124
11983,78,Crystal Palace,Premier League,2019,12/07/2020,13:15:00,a,0,2,0.974180996,9,5,3,7.449999809,21,1,4,1,L,0.184400007,0,32,Roy Hodgson,England,Crystal Palace,12-Sep-17,24-May-21,1350
11984,73,Bournemouth,Premier League,2019,12/07/2020,18:00:00,h,4,1,2.543109894,10,4,3,18.47060013,11,2,2,0,W,0.617500007,0,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
11984,75,Leicester,Premier League,2019,12/07/2020,18:00:00,a,1,4,1.660840034,13,5,14,9.347800255,12,6,1,1,L,0.159700006,1,71,Brendan Rodgers,Northern Ireland,Leicester,27-Feb-19,12-Apr-22,1137
11985,220,Brighton,Premier League,2019,11/07/2020,19:00:00,h,0,5,0.149588004,3,0,5,27.05559921,7,2,1,0,L,0,0,16,Graham Potter,England,Brighton,20-May-19,12-Apr-22,1055
11985,88,Manchester City,Premier League,2019,11/07/2020,19:00:00,a,5,0,5.517670155,26,8,14,9.600000381,3,7,0,0,W,0.99970001,2,77,Pep Guardiola,Spain,Manchester City,01-Jul-16,12-Apr-22,2108
11986,87,Liverpool,Premier League,2019,11/07/2020,14:00:00,h,1,1,2.176490068,23,9,19,8.692299843,7,12,1,0,D,0.803900003,1,75,Jurgen Klopp,Germany,Liverpool,08-Oct-15,12-Apr-22,2375
11986,92,Burnley,Premier League,2019,11/07/2020,14:00:00,a,1,1,0.452331007,6,2,2,23.4666996,4,6,2,0,D,0.0484,0,17,Sean Dyche,England,Burnley,30-Oct-12,12-Apr-22,3448
11987,89,Manchester United,Premier League,2019,13/07/2020,19:00:00,h,2,2,1.503299952,8,4,9,13.57890034,14,4,1,0,D,0.25909999,2,88,Ole Gunnar Solskjr,Norway,Manchester United,19-Dec-18,21-Nov-21,1068
11987,74,Southampton,Premier League,2019,13/07/2020,19:00:00,a,2,2,1.805099964,9,5,9,8.833299637,15,6,3,0,D,0.431600004,1,112,Ralph Hasenhuttl,Austria,Southampton,06-Dec-18,12-Apr-22,1220
11988,79,Norwich,Premier League,2019,11/07/2020,11:30:00,h,0,4,0.613250971,11,2,7,14.1111002,9,1,1,0,L,0.0069,0,99,Daniel Farke,Germany,Norwich,25-May-17,06-Nov-21,1626
11988,81,West Ham,Premier League,2019,11/07/2020,11:30:00,a,4,0,3.810879946,19,7,9,20.875,8,6,0,0,W,0.964100003,2,170,David Moyes,Scotland,West Ham,29-Dec-19,12-Apr-22,832
11989,238,Sheffield United,Premier League,2019,11/07/2020,16:30:00,h,3,0,2.00632,9,4,5,45.90909958,8,4,1,0,W,0.604399979,2,109,Chris Wilder,England,Sheffield United,12-May-16,13-Mar-21,1766
11989,80,Chelsea,Premier League,2019,11/07/2020,16:30:00,a,0,3,1.175089955,15,4,3,4.733300209,6,6,0,0,L,0.165399998,0,26,Frank Lampard,England,Chelsea,04-Jul-19,25-Jan-21,571
11990,82,Tottenham,Premier League,2019,12/07/2020,15:30:00,h,2,1,1.818459988,15,9,4,17.03849983,16,6,5,0,W,0.685199976,1,141,Jose Mourinho,Portugal,Tottenham,20-Nov-19,19-Apr-21,516
11990,83,Arsenal,Premier League,2019,12/07/2020,15:30:00,a,1,2,0.689909995,13,4,6,13.0625,11,5,3,0,L,0.108400002,1,1,Mikel Arteta,Spain,Arsenal,22-Dec-19,12-Apr-22,839
11991,90,Watford,Premier League,2019,11/07/2020,11:30:00,h,2,1,3.128550053,17,5,11,6.25,23,2,1,0,W,0.782000005,0,151,Nigel Pearson,England,Watford,08-Dec-19,19-Jul-20,224
11991,86,Newcastle United,Premier League,2019,11/07/2020,11:30:00,a,1,2,1.491340041,8,4,1,12.08329964,15,4,4,0,L,0.067199998,1,92,Steve Bruce,England,Newcastle United,17-Jul-19,20-Oct-21,826
11992,229,Wolverhampton Wanderers,Premier League,2019,12/07/2020,11:00:00,h,3,0,2.867239952,14,7,4,14.35000038,9,5,0,0,W,0.951499999,1,173,Nuno Espirito Santo,Portugal,Wolverhampton Wanderers,31-May-17,23-May-21,1453
11992,72,Everton,Premier League,2019,12/07/2020,11:00:00,a,0,3,0.286561012,6,2,3,18.63159943,9,2,2,0,L,0.0085,0,42,Carlo Ancelotti,Italy,Everton,22-Dec-19,01-Jun-21,527
11993,83,Arsenal,Premier League,2019,15/07/2020,19:15:00,h,2,1,1.315160036,3,2,4,17,14,2,3,0,W,0.1866,2,1,Mikel Arteta,Spain,Arsenal,22-Dec-19,12-Apr-22,839
11993,87,Liverpool,Premier League,2019,15/07/2020,19:15:00,a,1,2,2.22329998,24,8,12,4.79309988,10,13,1,0,L,0.587700009,1,75,Jurgen Klopp,Germany,Liverpool,08-Oct-15,12-Apr-22,2375
11994,92,Burnley,Premier League,2019,15/07/2020,17:00:00,h,1,1,1.534350038,9,1,6,7.730800152,10,3,0,0,D,0.430799991,0,17,Sean Dyche,England,Burnley,30-Oct-12,12-Apr-22,3448
11994,229,Wolverhampton Wanderers,Premier League,2019,15/07/2020,17:00:00,a,1,1,1.285699964,14,5,3,22.5,8,8,0,0,D,0.264699996,0,173,Nuno Espirito Santo,Portugal,Wolverhampton Wanderers,31-May-17,23-May-21,1453
11995,80,Chelsea,Premier League,2019,14/07/2020,19:15:00,h,1,0,3.051189899,22,6,9,7.966700077,10,8,2,0,W,0.971000016,1,26,Frank Lampard,England,Chelsea,04-Jul-19,25-Jan-21,571
11995,79,Norwich,Premier League,2019,14/07/2020,19:15:00,a,0,1,0.063110903,2,0,0,27.6875,9,1,2,0,L,0.0016,0,99,Daniel Farke,Germany,Norwich,25-May-17,06-Nov-21,1626
11996,78,Crystal Palace,Premier League,2019,16/07/2020,19:15:00,h,0,2,0.572140992,13,5,7,11.65629959,10,2,1,0,L,0.085100003,0,32,Roy Hodgson,England,Crystal Palace,12-Sep-17,24-May-21,1350
11996,89,Manchester United,Premier League,2019,16/07/2020,19:15:00,a,2,0,1.90447998,17,5,8,7.923099995,15,7,2,0,W,0.72390002,1,88,Ole Gunnar Solskjr,Norway,Manchester United,19-Dec-18,21-Nov-21,1068
11997,72,Everton,Premier League,2019,16/07/2020,17:00:00,h,1,1,0.944433987,9,1,6,7.360000134,15,5,2,0,D,0.195099995,0,42,Carlo Ancelotti,Italy,Everton,22-Dec-19,01-Jun-21,527
11997,71,Aston Villa,Premier League,2019,16/07/2020,17:00:00,a,1,1,1.520210028,15,1,6,12.86359978,13,5,1,0,D,0.523000002,0,12,Dean Smith,England,Aston Villa,10-Oct-18,07-Nov-21,1124
11998,75,Leicester,Premier League,2019,16/07/2020,17:00:00,h,2,0,3.057519913,15,7,6,9.25,12,9,1,0,W,0.90140003,1,71,Brendan Rodgers,Northern Ireland,Leicester,27-Feb-19,12-Apr-22,1137
11998,238,Sheffield United,Premier League,2019,16/07/2020,17:00:00,a,0,2,0.660214007,5,1,1,10.17389965,10,5,2,0,L,0.024,0,109,Chris Wilder,England,Sheffield United,12-May-16,13-Mar-21,1766
11999,73,Bournemouth,Premier League,2019,15/07/2020,17:00:00,a,1,2,1.666350007,14,3,11,27.8125,10,5,1,0,L,0.601300001,0,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
11999,88,Manchester City,Premier League,2019,15/07/2020,17:00:00,h,2,1,0.827549994,8,4,8,4.900000095,10,3,1,0,W,0.154599994,2,77,Pep Guardiola,Spain,Manchester City,01-Jul-16,12-Apr-22,2108
12000,82,Tottenham,Premier League,2019,15/07/2020,17:00:00,a,3,1,1.749799967,8,5,7,11.74069977,13,4,3,0,W,0.584200025,1,141,Jose Mourinho,Portugal,Tottenham,20-Nov-19,19-Apr-21,516
12000,86,Newcastle United,Premier League,2019,15/07/2020,17:00:00,h,1,3,1.057479978,22,6,5,17.73329926,6,5,2,0,L,0.158999994,0,92,Steve Bruce,England,Newcastle United,17-Jul-19,20-Oct-21,826
12001,90,Watford,Premier League,2019,17/07/2020,19:00:00,a,1,3,1.034019947,14,3,8,5.210499763,11,3,2,0,L,0.397500008,0,151,Nigel Pearson,England,Watford,08-Dec-19,19-Jul-20,224
12001,81,West Ham,Premier League,2019,17/07/2020,19:00:00,h,3,1,0.833994985,10,4,2,9.714300156,11,9,0,0,W,0.266200006,3,170,David Moyes,Scotland,West Ham,29-Dec-19,12-Apr-22,832
12002,220,Brighton,Premier League,2019,16/07/2020,19:15:00,a,1,1,0.672640026,10,2,8,19.73329926,10,2,0,0,D,0.062399998,1,16,Graham Potter,England,Brighton,20-May-19,12-Apr-22,1055
12002,74,Southampton,Premier League,2019,16/07/2020,19:15:00,h,1,1,2.337450027,21,6,11,5.476200104,6,8,1,0,D,0.788299978,0,112,Ralph Hasenhuttl,Austria,Southampton,06-Dec-18,12-Apr-22,1220
12003,83,Arsenal,Premier League,2019,21/07/2020,19:15:00,a,0,1,0.73713702,7,0,6,6.285699844,19,9,4,0,L,0.356299996,0,1,Mikel Arteta,Spain,Arsenal,22-Dec-19,12-Apr-22,839
12003,71,Aston Villa,Premier League,2019,21/07/2020,19:15:00,h,1,0,0.57407999,8,3,4,18.63159943,13,8,2,0,W,0.246999994,1,12,Dean Smith,England,Aston Villa,10-Oct-18,07-Nov-21,1124
12004,74,Southampton,Premier League,2019,19/07/2020,13:00:00,a,2,0,2.245270014,16,8,10,6.882400036,11,6,2,0,W,0.813300014,1,112,Ralph Hasenhuttl,Austria,Southampton,06-Dec-18,12-Apr-22,1220
12004,73,Bournemouth,Premier League,2019,19/07/2020,13:00:00,h,0,2,0.583117008,11,3,8,6.407400131,12,12,2,0,L,0.0504,0,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
12005,86,Newcastle United,Premier League,2019,20/07/2020,17:00:00,a,0,0,0.929090977,12,1,3,15.42860031,12,7,2,0,D,0.349400014,0,92,Steve Bruce,England,Newcastle United,17-Jul-19,20-Oct-21,826
12005,220,Brighton,Premier League,2019,20/07/2020,17:00:00,h,0,0,0.855895996,11,3,4,6.730800152,13,9,4,0,D,0.309399992,0,16,Graham Potter,England,Brighton,20-May-19,12-Apr-22,1055
12006,80,Chelsea,Premier League,2019,22/07/2020,19:15:00,a,3,5,2.382050037,10,5,3,14.75,11,0,0,0,L,0.628300011,1,26,Frank Lampard,England,Chelsea,04-Jul-19,25-Jan-21,571
12006,87,Liverpool,Premier League,2019,22/07/2020,19:15:00,h,5,3,1.451789975,10,7,5,12.10000038,8,6,1,0,W,0.149800003,3,75,Jurgen Klopp,Germany,Liverpool,08-Oct-15,12-Apr-22,2375
12007,81,West Ham,Premier League,2019,22/07/2020,17:00:00,a,1,1,1.290089965,12,3,2,13.3888998,9,3,1,0,D,0.435900003,1,170,David Moyes,Scotland,West Ham,29-Dec-19,12-Apr-22,832
12007,89,Manchester United,Premier League,2019,22/07/2020,17:00:00,h,1,1,0.984161019,11,4,13,11.85000038,10,2,3,0,D,0.239099994,0,88,Ole Gunnar Solskjr,Norway,Manchester United,19-Dec-18,21-Nov-21,1068
12008,92,Burnley,Premier League,2019,18/07/2020,16:30:00,a,2,0,1.823300004,23,8,17,6.806499958,16,8,0,0,W,0.698599994,1,17,Sean Dyche,England,Burnley,30-Oct-12,12-Apr-22,3448
12008,79,Norwich,Premier League,2019,18/07/2020,16:30:00,h,0,2,0.576601982,6,2,0,24.5,9,6,0,2,L,0.092500001,0,99,Daniel Farke,Germany,Norwich,25-May-17,06-Nov-21,1626
12009,72,Everton,Premier League,2019,20/07/2020,17:00:00,a,1,0,0.624813974,5,2,3,13.0625,19,1,3,0,W,0.363599986,0,42,Carlo Ancelotti,Italy,Everton,22-Dec-19,01-Jun-21,527
12009,238,Sheffield United,Premier League,2019,20/07/2020,17:00:00,h,0,1,0.468461007,8,0,5,11.39999962,11,7,1,0,L,0.212200001,0,109,Chris Wilder,England,Sheffield United,12-May-16,13-Mar-21,1766
12010,75,Leicester,Premier League,2019,19/07/2020,15:00:00,a,0,3,1.20085001,24,6,6,6.538499832,10,13,1,0,L,0.463800013,0,71,Brendan Rodgers,Northern Ireland,Leicester,27-Feb-19,12-Apr-22,1137
12010,82,Tottenham,Premier League,2019,19/07/2020,15:00:00,h,3,0,0.766921997,7,3,2,21.16670036,15,4,2,0,W,0.226999998,3,141,Jose Mourinho,Portugal,Tottenham,20-Nov-19,19-Apr-21,516
12011,88,Manchester City,Premier League,2019,21/07/2020,17:00:00,a,4,0,3.738140106,26,10,9,4.481500149,11,8,0,0,W,0.992900014,2,77,Pep Guardiola,Spain,Manchester City,01-Jul-16,12-Apr-22,2108
12011,90,Watford,Premier League,2019,21/07/2020,17:00:00,h,0,4,0.131868005,2,0,2,21,14,0,2,0,L,0.0002,0,149,Hayden Mullins,England,Watford,19-Jul-20,15-Aug-20,27
12012,78,Crystal Palace,Premier League,2019,20/07/2020,19:15:00,a,0,2,0.440118998,7,3,1,11.68179989,15,2,1,0,L,0.068499997,0,32,Roy Hodgson,England,Crystal Palace,12-Sep-17,24-May-21,1350
12012,229,Wolverhampton Wanderers,Premier League,2019,20/07/2020,19:15:00,h,2,0,1.486960053,11,5,4,14.11760044,11,5,2,0,W,0.71390003,1,173,Nuno Espirito Santo,Portugal,Wolverhampton Wanderers,31-May-17,23-May-21,1453
12013,71,Aston Villa,Premier League,2019,26/07/2020,15:00:00,a,1,1,0.983594,13,4,4,10.63640022,13,7,1,0,D,0.381599993,0,12,Dean Smith,England,Aston Villa,10-Oct-18,07-Nov-21,1124
12013,81,West Ham,Premier League,2019,26/07/2020,15:00:00,h,1,1,0.781464994,10,1,2,7.222199917,16,0,2,0,D,0.272100002,0,170,David Moyes,Scotland,West Ham,29-Dec-19,12-Apr-22,832
12014,90,Watford,Premier League,2019,26/07/2020,15:00:00,a,2,3,3.919699907,19,6,11,11.31999969,12,8,3,0,L,0.800800025,1,149,Hayden Mullins,England,Watford,19-Jul-20,15-Aug-20,27
12014,83,Arsenal,Premier League,2019,26/07/2020,15:00:00,h,3,2,1.952819943,13,5,11,16.41670036,9,4,3,0,W,0.073600002,3,1,Mikel Arteta,Spain,Arsenal,22-Dec-19,12-Apr-22,839
12015,238,Sheffield United,Premier League,2019,26/07/2020,15:00:00,a,1,3,1.410509944,5,3,1,17.6086998,16,1,1,0,L,0.295100003,1,109,Chris Wilder,England,Sheffield United,12-May-16,13-Mar-21,1766
12015,74,Southampton,Premier League,2019,26/07/2020,15:00:00,h,3,1,1.643059969,13,4,10,6.800000191,9,9,0,0,W,0.406399995,0,112,Ralph Hasenhuttl,Austria,Southampton,06-Dec-18,12-Apr-22,1220
12016,87,Liverpool,Premier League,2019,26/07/2020,15:00:00,a,3,1,0.568180025,14,6,7,6,5,4,0,0,W,0.328900009,1,75,Jurgen Klopp,Germany,Liverpool,08-Oct-15,12-Apr-22,2375
12016,86,Newcastle United,Premier League,2019,26/07/2020,15:00:00,h,1,3,0.339293987,3,2,0,19.1739006,11,2,1,0,L,0.198500007,1,92,Steve Bruce,England,Newcastle United,17-Jul-19,20-Oct-21,826
12017,79,Norwich,Premier League,2019,26/07/2020,15:00:00,a,0,5,0.786562979,5,4,2,31,4,0,1,0,L,0.0231,0,99,Daniel Farke,Germany,Norwich,25-May-17,06-Nov-21,1626
12017,88,Manchester City,Premier League,2019,26/07/2020,15:00:00,h,5,0,3.567490101,31,10,37,6.599999905,7,9,1,0,W,0.905499995,2,77,Pep Guardiola,Spain,Manchester City,01-Jul-16,12-Apr-22,2108
12018,89,Manchester United,Premier League,2019,26/07/2020,15:00:00,a,2,0,1.410189986,7,3,9,8.032299995,11,3,4,0,W,0.565999985,0,88,Ole Gunnar Solskjr,Norway,Manchester United,19-Dec-18,21-Nov-21,1068
12018,75,Leicester,Premier League,2019,26/07/2020,15:00:00,h,0,2,0.754667997,14,3,2,9.857099533,12,3,1,1,L,0.152999997,0,71,Brendan Rodgers,Northern Ireland,Leicester,27-Feb-19,12-Apr-22,1137
12019,73,Bournemouth,Premier League,2019,26/07/2020,15:00:00,a,3,1,1.464609981,13,7,7,13.5625,9,5,0,0,W,0.25999999,2,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
12019,72,Everton,Premier League,2019,26/07/2020,15:00:00,h,1,3,1.746989965,13,5,13,5.347799778,11,2,1,0,L,0.424299985,1,42,Carlo Ancelotti,Italy,Everton,22-Dec-19,01-Jun-21,527
12020,82,Tottenham,Premier League,2019,26/07/2020,15:00:00,a,1,1,0.310301989,7,2,3,6.305600166,13,2,2,0,D,0.095200002,1,141,Jose Mourinho,Portugal,Tottenham,20-Nov-19,19-Apr-21,516
12020,78,Crystal Palace,Premier League,2019,26/07/2020,15:00:00,h,1,1,0.988533974,13,2,6,13.23810005,11,7,3,0,D,0.571500003,0,32,Roy Hodgson,England,Crystal Palace,12-Sep-17,24-May-21,1350
12021,229,Wolverhampton Wanderers,Premier League,2019,26/07/2020,15:00:00,a,0,2,0.164561003,5,1,2,14.51850033,16,3,3,0,L,0.043299999,0,173,Nuno Espirito Santo,Portugal,Wolverhampton Wanderers,31-May-17,23-May-21,1453
